scrape_date,reit,community,address,market,unit_id,beds,baths,sqft,rent,move_in_date,lease_term,has_concession,concession_hardness,concession_raw,concession_type,concession_value,concession_pct_lease_value,concession_pct_lease_term,effective_monthly_rent,listing_url,first_seen,last_seen,state,city,latitude,longitude,floorplan_name,floor_level,rentcafe_property_id
2026-03-31,CPT,Camden West Nashville,"7113 Charlotte Pike Nashville, TN 37209",Nashville,CPT-camden-west-nashville-2br-1049sqft-117,2,2.0,1049,2179.0,2026-04-01,15,True,hard,Move in by April 30 to receive up to 2 months FREE!,months_free,2.0,13.33,13.33,1888.47,https://www.camdenliving.com/apartments/nashville-tn/camden-west-nashville/available-apartments,2026-03-31,2026-03-31,TN,Nashville,,,B1,,5467953
2026-03-31,CPT,Camden West Nashville,"7113 Charlotte Pike Nashville, TN 37209",Nashville,CPT-camden-west-nashville-2br-1049sqft-442,2,2.0,1049,2179.0,2026-04-01,15,True,hard,Move in by April 30 to receive up to 2 months FREE!,months_free,2.0,13.33,13.33,1888.47,https://www.camdenliving.com/apartments/nashville-tn/camden-west-nashville/available-apartments,2026-03-31,2026-03-31,TN,Nashville,,,B1,,5467953
2026-03-31,CPT,Camden West Nashville,"7113 Charlotte Pike Nashville, TN 37209",Nashville,CPT-camden-west-nashville-2br-1198sqft-308,2,2.0,1198,2289.0,2026-05-30,14,True,hard,Move in by April 30 to receive up to 2 months FREE!,months_free,2.0,14.29,14.29,1962.0,https://www.camdenliving.com/apartments/nashville-tn/camden-west-nashville/available-apartments,2026-03-31,2026-03-31,TN,Nashville,,,B2,,5467953
2026-03-31,CPT,Camden West Nashville,"7113 Charlotte Pike Nashville, TN 37209",Nashville,CPT-camden-west-nashville-3br-1376sqft-142,3,2.0,1376,2509.0,2026-04-01,15,True,hard,Move in by April 30 to receive up to 2 months FREE!,months_free,2.0,13.33,13.33,2174.47,https://www.camdenliving.com/apartments/nashville-tn/camden-west-nashville/available-apartments,2026-03-31,2026-03-31,TN,Nashville,,,C1,,5467953
2026-03-31,CPT,Camden West Nashville,"7113 Charlotte Pike Nashville, TN 37209",Nashville,CPT-camden-west-nashville-3br-1376sqft-309,3,2.0,1376,2509.0,2026-04-01,15,True,hard,Move in by April 30 to receive up to 2 months FREE!,months_free,2.0,13.33,13.33,2174.47,https://www.camdenliving.com/apartments/nashville-tn/camden-west-nashville/available-apartments,2026-03-31,2026-03-31,TN,Nashville,,,C1,,5467953
2026-03-31,CPT,Camden West Nashville,"7113 Charlotte Pike Nashville, TN 37209",Nashville,CPT-camden-west-nashville-3br-1376sqft-356,3,2.0,1376,2509.0,2026-04-01,15,True,hard,Move in by April 30 to receive up to 2 months FREE!,months_free,2.0,13.33,13.33,2174.47,https://www.camdenliving.com/apartments/nashville-tn/camden-west-nashville/available-apartments,2026-03-31,2026-03-31,TN,Nashville,,,C1,,5467953
2026-03-31,CPT,Camden West Nashville,"7113 Charlotte Pike Nashville, TN 37209",Nashville,CPT-camden-west-nashville-3br-1376sqft-522,3,2.0,1376,2509.0,2026-04-01,15,True,hard,Move in by April 30 to receive up to 2 months FREE!,months_free,2.0,13.33,13.33,2174.47,https://www.camdenliving.com/apartments/nashville-tn/camden-west-nashville/available-apartments,2026-03-31,2026-03-31,TN,Nashville,,,C1,,5467953
2026-03-31,CPT,Camden West Nashville,"7113 Charlotte Pike Nashville, TN 37209",Nashville,CPT-camden-west-nashville-3br-1376sqft-409,3,2.0,1376,2519.0,2026-05-16,15,True,hard,Move in by April 30 to receive up to 2 months FREE!,months_free,2.0,13.33,13.33,2183.13,https://www.camdenliving.com/apartments/nashville-tn/camden-west-nashville/available-apartments,2026-03-31,2026-03-31,TN,Nashville,,,C1A,,5467953
2026-03-31,CPT,Camden Franklin Park,"6300 Tower Cir Franklin, TN 37067",Nashville,CPT-camden-franklin-park-1br-767sqft-0017,1,1.0,767,1749.0,2026-04-01,15,False,,,,,,,,https://www.camdenliving.com/apartments/franklin-tn/camden-franklin-park/available-apartments,2026-03-31,2026-03-31,TN,Franklin,,,A2,,4793795
2026-03-31,CPT,Camden Franklin Park,"6300 Tower Cir Franklin, TN 37067",Nashville,CPT-camden-franklin-park-1br-767sqft-0235,1,1.0,767,1749.0,2026-04-01,15,False,,,,,,,,https://www.camdenliving.com/apartments/franklin-tn/camden-franklin-park/available-apartments,2026-03-31,2026-03-31,TN,Franklin,,,A2,,4793795
2026-03-31,CPT,Camden Franklin Park,"6300 Tower Cir Franklin, TN 37067",Nashville,CPT-camden-franklin-park-1br-767sqft-0247,1,1.0,767,1749.0,2026-04-01,15,False,,,,,,,,https://www.camdenliving.com/apartments/franklin-tn/camden-franklin-park/available-apartments,2026-03-31,2026-03-31,TN,Franklin,,,A2,,4793795
