scrape_date,reit,community,address,market,unit_id,beds,baths,sqft,rent,move_in_date,lease_term,has_concession,concession_hardness,concession_raw,concession_type,concession_value,concession_pct_lease_value,concession_pct_lease_term,effective_monthly_rent,listing_url,first_seen,last_seen,state,city,latitude,longitude,floorplan_name,floor_level,rentcafe_property_id
2026-04-04,UDR,Hunt Club,,Portland,UDR-hunt-club-1br-644sqft-H202,1,1.0,644,1489.0,2026-04-18,14,True,hard,Save $500 off 1st Month!,dollar_off,500.0,2.4,,1453.29,https://www.udr.com/portland-apartments/lake-oswego/hunt-club/,2026-04-04,2026-04-04,,,,,Plan A1,2,15356
2026-04-04,UDR,Hunt Club,,Portland,UDR-hunt-club-2br-884sqft-N203,2,1.0,884,1851.0,2026-04-14,14,True,hard,Save $500 off 1st Month!,dollar_off,500.0,1.93,,1815.29,https://www.udr.com/portland-apartments/lake-oswego/hunt-club/,2026-04-04,2026-04-04,,,,,Plan B1,2,15356
2026-04-04,UDR,Hunt Club,,Portland,UDR-hunt-club-2br-884sqft-N208,2,1.0,884,1921.0,2026-04-25,14,True,hard,Save $500 off 1st Month!,dollar_off,500.0,1.86,,1885.29,https://www.udr.com/portland-apartments/lake-oswego/hunt-club/,2026-04-04,2026-04-04,,,,,Plan B1,2,15356
2026-04-04,UDR,Hunt Club,,Portland,UDR-hunt-club-2br-884sqft-O103,2,1.0,884,1661.0,2026-04-04,14,True,hard,Save $500 off 1st Month!,dollar_off,500.0,2.15,,1625.29,https://www.udr.com/portland-apartments/lake-oswego/hunt-club/,2026-04-04,2026-04-04,,,,,Plan B1,1,15356
2026-04-04,UDR,Hunt Club,,Portland,UDR-hunt-club-2br-884sqft-K301,2,1.0,884,1619.0,2026-05-10,14,True,hard,Save $500 off 1st Month!,dollar_off,500.0,2.21,,1583.29,https://www.udr.com/portland-apartments/lake-oswego/hunt-club/,2026-04-04,2026-04-04,,,,,Plan B1,3,15356
2026-04-04,UDR,Hunt Club,,Portland,UDR-hunt-club-2br-884sqft-K308,2,1.0,884,1741.0,2026-04-24,14,True,hard,Save $500 off 1st Month!,dollar_off,500.0,2.05,,1705.29,https://www.udr.com/portland-apartments/lake-oswego/hunt-club/,2026-04-04,2026-04-04,,,,,Plan B1,3,15356
2026-04-04,UDR,Hunt Club,,Portland,UDR-hunt-club-2br-884sqft-B201,2,1.0,884,1721.0,2026-04-04,14,True,hard,Save $500 off 1st Month!,dollar_off,500.0,2.08,,1685.29,https://www.udr.com/portland-apartments/lake-oswego/hunt-club/,2026-04-04,2026-04-04,,,,,Plan B1,2,15356
2026-04-04,UDR,Hunt Club,,Portland,UDR-hunt-club-2br-908sqft-J303,2,2.0,908,1984.0,2026-05-08,14,True,hard,Save $500 off 1st Month!,dollar_off,500.0,1.8,,1948.29,https://www.udr.com/portland-apartments/lake-oswego/hunt-club/,2026-04-04,2026-04-04,,,,,Plan B2A,3,15356
2026-04-04,UDR,Hunt Club,,Portland,UDR-hunt-club-2br-920sqft-A101,2,2.0,920,1849.0,2026-05-16,14,True,hard,Save $500 off 1st Month!,dollar_off,500.0,1.93,,1813.29,https://www.udr.com/portland-apartments/lake-oswego/hunt-club/,2026-04-04,2026-04-04,,,,,Plan B2B,1,15356
2026-04-04,UDR,Hunt Club,,Portland,UDR-hunt-club-2br-920sqft-D204,2,2.0,920,2049.0,2026-04-17,14,True,hard,Save $500 off 1st Month!,dollar_off,500.0,1.74,,2013.29,https://www.udr.com/portland-apartments/lake-oswego/hunt-club/,2026-04-04,2026-04-04,,,,,Plan B2B,2,15356
2026-04-04,UDR,Hunt Club,,Portland,UDR-hunt-club-2br-920sqft-D205,2,2.0,920,1999.0,2026-04-25,14,True,hard,Save $500 off 1st Month!,dollar_off,500.0,1.79,,1963.29,https://www.udr.com/portland-apartments/lake-oswego/hunt-club/,2026-04-04,2026-04-04,,,,,Plan B2B,2,15356
2026-04-04,UDR,Huntington Vista,,Orange County,UDR-huntington-vista-2br-1125sqft-0114,2,2.0,1125,2598.0,2026-05-08,13,True,soft,Go deposit free with Rhino.,,,,,,https://www.udr.com/orange-county-apartments/huntington-beach/huntington-vista/,2026-04-04,2026-04-04,,,,,Andorra,1,12737
2026-04-04,UDR,Huntington Vista,,Orange County,UDR-huntington-vista-2br-1125sqft-0117,2,2.0,1125,2790.0,2026-06-18,13,True,soft,Go deposit free with Rhino.,,,,,,https://www.udr.com/orange-county-apartments/huntington-beach/huntington-vista/,2026-04-04,2026-04-04,,,,,Andorra,1,12737
2026-04-04,UDR,Huntington Vista,,Orange County,UDR-huntington-vista-2br-1125sqft-0124,2,2.0,1125,2601.0,2026-05-15,13,True,soft,Go deposit free with Rhino.,,,,,,https://www.udr.com/orange-county-apartments/huntington-beach/huntington-vista/,2026-04-04,2026-04-04,,,,,Andorra,1,12737
2026-04-04,UDR,Huntington Vista,,Orange County,UDR-huntington-vista-2br-1125sqft-0181,2,2.0,1125,2800.0,2026-04-04,13,True,soft,Go deposit free with Rhino.,,,,,,https://www.udr.com/orange-county-apartments/huntington-beach/huntington-vista/,2026-04-04,2026-04-04,,,,,Andorra,1,12737
2026-04-04,UDR,Huntington Vista,,Orange County,UDR-huntington-vista-2br-1025sqft-0008,2,2.0,1025,2699.0,2026-04-04,13,True,soft,Go deposit free with Rhino.,,,,,,https://www.udr.com/orange-county-apartments/huntington-beach/huntington-vista/,2026-04-04,2026-04-04,,,,,Barcelona,1,12737
2026-04-04,UDR,Huntington Vista,,Orange County,UDR-huntington-vista-2br-1025sqft-0016,2,2.0,1025,2697.0,2026-05-10,13,True,soft,Go deposit free with Rhino.,,,,,,https://www.udr.com/orange-county-apartments/huntington-beach/huntington-vista/,2026-04-04,2026-04-04,,,,,Barcelona,1,12737
2026-04-04,UDR,Huntington Vista,,Orange County,UDR-huntington-vista-2br-1025sqft-0017,2,2.0,1025,2509.0,2026-04-04,13,True,soft,Go deposit free with Rhino.,,,,,,https://www.udr.com/orange-county-apartments/huntington-beach/huntington-vista/,2026-04-04,2026-04-04,,,,,Barcelona,2,12737
2026-04-04,UDR,Huntington Vista,,Orange County,UDR-huntington-vista-2br-1025sqft-0034,2,2.0,1025,2488.0,2026-05-14,13,True,soft,Go deposit free with Rhino.,,,,,,https://www.udr.com/orange-county-apartments/huntington-beach/huntington-vista/,2026-04-04,2026-04-04,,,,,Barcelona,3,12737
2026-04-04,UDR,Huntington Vista,,Orange County,UDR-huntington-vista-2br-1025sqft-0066,2,2.0,1025,2931.0,2026-04-17,13,True,soft,Go deposit free with Rhino.,,,,,,https://www.udr.com/orange-county-apartments/huntington-beach/huntington-vista/,2026-04-04,2026-04-04,,,,,Barcelona,1,12737
2026-04-04,UDR,Huntington Vista,,Orange County,UDR-huntington-vista-2br-1025sqft-0072,2,2.0,1025,2628.0,2026-04-06,13,True,soft,Go deposit free with Rhino.,,,,,,https://www.udr.com/orange-county-apartments/huntington-beach/huntington-vista/,2026-04-04,2026-04-04,,,,,Barcelona,1,12737
2026-04-04,UDR,Huntington Vista,,Orange County,UDR-huntington-vista-2br-1025sqft-0089,2,2.0,1025,2642.0,2026-04-04,13,True,soft,Go deposit free with Rhino.,,,,,,https://www.udr.com/orange-county-apartments/huntington-beach/huntington-vista/,2026-04-04,2026-04-04,,,,,Barcelona,3,12737
2026-04-04,UDR,Huntington Vista,,Orange County,UDR-huntington-vista-2br-1025sqft-0096,2,2.0,1025,2588.0,2026-05-14,13,True,soft,Go deposit free with Rhino.,,,,,,https://www.udr.com/orange-county-apartments/huntington-beach/huntington-vista/,2026-04-04,2026-04-04,,,,,Barcelona,3,12737
2026-04-04,UDR,Huntington Vista,,Orange County,UDR-huntington-vista-1br-715sqft-0044,1,1.0,715,2376.0,2026-05-23,13,True,soft,Go deposit free with Rhino.,,,,,,https://www.udr.com/orange-county-apartments/huntington-beach/huntington-vista/,2026-04-04,2026-04-04,,,,,Cordoba,3,12737
2026-04-04,UDR,Huntington Vista,,Orange County,UDR-huntington-vista-3br-1400sqft-0169,3,2.5,1400,3967.0,2026-04-17,7,True,soft,Go deposit free with Rhino.,,,,,,https://www.udr.com/orange-county-apartments/huntington-beach/huntington-vista/,2026-04-04,2026-04-04,,,,,Granada,1,12737
2026-04-04,UDR,Inlet Bay at Gateway,,Tampa,UDR-inlet-bay-at-gateway-1br-825sqft-3003,1,1.0,825,1419.0,2026-06-20,14,True,hard,Save $1000 off rent!,dollar_off,1000.0,5.03,,1347.57,https://www.udr.com/tampa-apartments/st-petersburg/inlet-bay-at-gateway/,2026-04-04,2026-04-04,,,,,Plan A1A,1,12525
2026-04-04,UDR,Inlet Bay at Gateway,,Tampa,UDR-inlet-bay-at-gateway-1br-825sqft-3007,1,1.0,825,1584.0,2026-04-16,15,True,hard,Save $1000 off rent!,dollar_off,1000.0,4.21,,1517.33,https://www.udr.com/tampa-apartments/st-petersburg/inlet-bay-at-gateway/,2026-04-04,2026-04-04,,,,,Plan A1A,2,12525
2026-04-04,UDR,Inlet Bay at Gateway,,Tampa,UDR-inlet-bay-at-gateway-1br-825sqft-4307,1,1.0,825,1611.0,2026-04-09,15,True,hard,Save $1000 off rent!,dollar_off,1000.0,4.14,,1544.33,https://www.udr.com/tampa-apartments/st-petersburg/inlet-bay-at-gateway/,2026-04-04,2026-04-04,,,,,Plan A1A,2,12525
2026-04-04,UDR,Inlet Bay at Gateway,,Tampa,UDR-inlet-bay-at-gateway-1br-865sqft-115,1,1.0,865,1712.0,2026-04-04,15,True,hard,Save $1000 off rent!,dollar_off,1000.0,3.89,,1645.33,https://www.udr.com/tampa-apartments/st-petersburg/inlet-bay-at-gateway/,2026-04-04,2026-04-04,,,,,Plan A1B,1,12525
2026-04-04,UDR,Inlet Bay at Gateway,,Tampa,UDR-inlet-bay-at-gateway-1br-865sqft-188,1,1.0,865,1443.0,2026-05-15,12,True,hard,Save $1000 off rent!,dollar_off,1000.0,5.78,,1359.67,https://www.udr.com/tampa-apartments/st-petersburg/inlet-bay-at-gateway/,2026-04-04,2026-04-04,,,,,Plan A1B,2,12525
2026-04-04,UDR,Inlet Bay at Gateway,,Tampa,UDR-inlet-bay-at-gateway-1br-865sqft-214,1,1.0,865,1485.0,2026-05-29,15,True,hard,Save $1000 off rent!,dollar_off,1000.0,4.49,,1418.33,https://www.udr.com/tampa-apartments/st-petersburg/inlet-bay-at-gateway/,2026-04-04,2026-04-04,,,,,Plan A1B,2,12525
2026-04-04,UDR,Inlet Bay at Gateway,,Tampa,UDR-inlet-bay-at-gateway-1br-865sqft-32,1,1.0,865,1389.0,2026-06-09,14,True,hard,Save $1000 off rent!,dollar_off,1000.0,5.14,,1317.57,https://www.udr.com/tampa-apartments/st-petersburg/inlet-bay-at-gateway/,2026-04-04,2026-04-04,,,,,Plan A1B,2,12525
2026-04-04,UDR,Inlet Bay at Gateway,,Tampa,UDR-inlet-bay-at-gateway-1br-865sqft-38,1,1.0,865,1404.0,2026-05-23,15,True,hard,Save $1000 off rent!,dollar_off,1000.0,4.75,,1337.33,https://www.udr.com/tampa-apartments/st-petersburg/inlet-bay-at-gateway/,2026-04-04,2026-04-04,,,,,Plan A1B,2,12525
2026-04-04,UDR,Inlet Bay at Gateway,,Tampa,UDR-inlet-bay-at-gateway-1br-865sqft-53,1,1.0,865,1349.0,2026-04-04,15,True,hard,Save $1000 off rent!,dollar_off,1000.0,4.94,,1282.33,https://www.udr.com/tampa-apartments/st-petersburg/inlet-bay-at-gateway/,2026-04-04,2026-04-04,,,,,Plan A1B,1,12525
2026-04-04,UDR,Inlet Bay at Gateway,,Tampa,UDR-inlet-bay-at-gateway-1br-885sqft-2310,1,1.0,885,1767.0,2026-04-04,15,True,hard,Save $1000 off rent!,dollar_off,1000.0,3.77,,1700.33,https://www.udr.com/tampa-apartments/st-petersburg/inlet-bay-at-gateway/,2026-04-04,2026-04-04,,,,,Plan A1C,3,12525
2026-04-04,UDR,Inlet Bay at Gateway,,Tampa,UDR-inlet-bay-at-gateway-1br-885sqft-2511,1,1.0,885,1388.0,2026-06-08,14,True,hard,Save $1000 off rent!,dollar_off,1000.0,5.15,,1316.57,https://www.udr.com/tampa-apartments/st-petersburg/inlet-bay-at-gateway/,2026-04-04,2026-04-04,,,,,Plan A1C,3,12525
2026-04-04,UDR,Inlet Bay at Gateway,,Tampa,UDR-inlet-bay-at-gateway-1br-885sqft-2512,1,1.0,885,1608.0,2026-04-08,15,True,hard,Save $1000 off rent!,dollar_off,1000.0,4.15,,1541.33,https://www.udr.com/tampa-apartments/st-petersburg/inlet-bay-at-gateway/,2026-04-04,2026-04-04,,,,,Plan A1C,3,12525
2026-04-04,UDR,Inlet Bay at Gateway,,Tampa,UDR-inlet-bay-at-gateway-1br-885sqft-2912,1,1.0,885,1621.0,2026-05-19,12,True,hard,Save $1000 off rent!,dollar_off,1000.0,5.14,,1537.67,https://www.udr.com/tampa-apartments/st-petersburg/inlet-bay-at-gateway/,2026-04-04,2026-04-04,,,,,Plan A1C,3,12525
2026-04-04,UDR,Inlet Bay at Gateway,,Tampa,UDR-inlet-bay-at-gateway-1br-885sqft-3106,1,1.0,885,1843.0,2026-06-23,14,True,hard,Save $1000 off rent!,dollar_off,1000.0,3.88,,1771.57,https://www.udr.com/tampa-apartments/st-petersburg/inlet-bay-at-gateway/,2026-04-04,2026-04-04,,,,,Plan A1C,2,12525
2026-04-04,UDR,Inlet Bay at Gateway,,Tampa,UDR-inlet-bay-at-gateway-1br-885sqft-3107,1,1.0,885,1595.0,2026-06-06,14,True,hard,Save $1000 off rent!,dollar_off,1000.0,4.48,,1523.57,https://www.udr.com/tampa-apartments/st-petersburg/inlet-bay-at-gateway/,2026-04-04,2026-04-04,,,,,Plan A1C,2,12525
2026-04-04,UDR,Inlet Bay at Gateway,,Tampa,UDR-inlet-bay-at-gateway-1br-885sqft-3207,1,1.0,885,1473.0,2026-04-04,15,True,hard,Save $1000 off rent!,dollar_off,1000.0,4.53,,1406.33,https://www.udr.com/tampa-apartments/st-petersburg/inlet-bay-at-gateway/,2026-04-04,2026-04-04,,,,,Plan A1C,2,12525
