scrape_date,reit,community,address,market,unit_id,beds,baths,sqft,rent,move_in_date,lease_term,has_concession,concession_hardness,concession_raw,concession_type,concession_value,concession_pct_lease_value,concession_pct_lease_term,effective_monthly_rent,listing_url,first_seen,last_seen,state,city,latitude,longitude,floorplan_name,floor_level,rentcafe_property_id
2026-04-04,AVB,Avalon Woburn,"290 Mishawum Road, Woburn, MA, 01801",Boston,AVB-avalon-woburn-2br-1063sqft-AVB-MA060-001-4035,2,2.0,1063,3865.0,2026-06-08,15,True,hard,Save up to $75/mo on select apartments!,dollar_off,75.0,0.13,,3860.0,https://www.avaloncommunities.com/massachusetts/woburn-apartments/avalon-woburn,2026-04-04,2026-04-04,MA,Woburn,42.5036962,-71.1361007,,4,AVB-MA060
2026-04-04,AVB,Avalon Woburn,"290 Mishawum Road, Woburn, MA, 01801",Boston,AVB-avalon-woburn-3br-1284sqft-AVB-MA060-001-2021,3,2.0,1284,4290.0,2026-04-05,15,True,hard,Save up to $75/mo on select apartments!,dollar_off,75.0,0.12,,4285.0,https://www.avaloncommunities.com/massachusetts/woburn-apartments/avalon-woburn,2026-04-04,2026-04-04,MA,Woburn,42.5036962,-71.1361007,,2,AVB-MA060
2026-04-04,AVB,Avalon Woburn,"290 Mishawum Road, Woburn, MA, 01801",Boston,AVB-avalon-woburn-3br-1536sqft-AVB-MA060-001-2047,3,2.0,1536,4730.0,2026-06-11,15,True,hard,Save up to $75/mo on select apartments!,dollar_off,75.0,0.11,,4725.0,https://www.avaloncommunities.com/massachusetts/woburn-apartments/avalon-woburn,2026-04-04,2026-04-04,MA,Woburn,42.5036962,-71.1361007,,2,AVB-MA060
2026-04-04,AVB,Avalon Woburn,"290 Mishawum Road, Woburn, MA, 01801",Boston,AVB-avalon-woburn-3br-1536sqft-AVB-MA060-001-1030,3,2.0,1536,4780.0,2026-04-10,15,True,hard,Save up to $75/mo on select apartments!,dollar_off,75.0,0.1,,4775.0,https://www.avaloncommunities.com/massachusetts/woburn-apartments/avalon-woburn,2026-04-04,2026-04-04,MA,Woburn,42.5036962,-71.1361007,,1,AVB-MA060
2026-04-04,AVB,eaves Burlington,"One Farms Drive, Burlington, MA, 01803",Boston,AVB-eaves-burlington-1br-744sqft-AVB-MA043-001-105,1,1.0,744,2465.0,2026-04-11,12,False,,,,,,,,https://www.avaloncommunities.com/massachusetts/burlington-apartments/eaves-burlington,2026-04-04,2026-04-04,MA,Burlington,42.5022661,-71.1913021,,0,AVB-MA043
2026-04-04,AVB,eaves Burlington,"One Farms Drive, Burlington, MA, 01803",Boston,AVB-eaves-burlington-1br-744sqft-AVB-MA043-001-124,1,1.0,744,2600.0,2026-04-20,12,False,,,,,,,,https://www.avaloncommunities.com/massachusetts/burlington-apartments/eaves-burlington,2026-04-04,2026-04-04,MA,Burlington,42.5022661,-71.1913021,,2,AVB-MA043
2026-04-04,AVB,eaves Burlington,"One Farms Drive, Burlington, MA, 01803",Boston,AVB-eaves-burlington-1br-790sqft-AVB-MA043-004-415,1,1.0,790,2670.0,2026-06-06,12,False,,,,,,,,https://www.avaloncommunities.com/massachusetts/burlington-apartments/eaves-burlington,2026-04-04,2026-04-04,MA,Burlington,42.5022661,-71.1913021,,3,AVB-MA043
2026-04-04,AVB,eaves Burlington,"One Farms Drive, Burlington, MA, 01803",Boston,AVB-eaves-burlington-1br-790sqft-AVB-MA043-003-304,1,1.0,790,2670.0,2026-06-17,12,False,,,,,,,,https://www.avaloncommunities.com/massachusetts/burlington-apartments/eaves-burlington,2026-04-04,2026-04-04,MA,Burlington,42.5022661,-71.1913021,,1,AVB-MA043
2026-04-04,AVB,eaves Burlington,"One Farms Drive, Burlington, MA, 01803",Boston,AVB-eaves-burlington-1br-790sqft-AVB-MA043-008-810,1,1.0,790,2670.0,2026-06-17,12,False,,,,,,,,https://www.avaloncommunities.com/massachusetts/burlington-apartments/eaves-burlington,2026-04-04,2026-04-04,MA,Burlington,42.5022661,-71.1913021,,1,AVB-MA043
2026-04-04,AVB,eaves Burlington,"One Farms Drive, Burlington, MA, 01803",Boston,AVB-eaves-burlington-1br-790sqft-AVB-MA043-003-311,1,1.0,790,2688.0,2026-04-05,12,False,,,,,,,,https://www.avaloncommunities.com/massachusetts/burlington-apartments/eaves-burlington,2026-04-04,2026-04-04,MA,Burlington,42.5022661,-71.1913021,,3,AVB-MA043
