scrape_date,reit,macro_market,beds,listing_count,avg_rent,median_rent,avg_sqft,rent_per_sqft,concession_rate,avg_concession_value,sp_count,sp_avg_rent_curr,sp_avg_rent_prev,sp_wow_pct,sp_concession_rate_curr,sp_concession_rate_prev
2026-04-04,CPT,Austin,1.0,186,1283.731182795699,1199.0,763.9032258064516,1.6804892811395915,0.05913978494623656,1.5,164.0,1262.841463414634,1266.6829268292684,-0.00303269534409069,0.06707317073170732,0.06707317073170732
2026-04-04,CPT,Austin,2.0,79,1653.1772151898733,1549.0,1123.2151898734178,1.471825906642324,0.02531645569620253,1.5,65.0,1658.6923076923076,1664.3846153846155,-0.0034200674770070733,0.015384615384615385,0.015384615384615385
2026-04-04,CPT,Austin,3.0,10,1779.0,1774.0,1257.4,1.414824240496262,0.4,1.5,10.0,1779.0,1758.0,0.011945392491467578,0.4,0.4
2026-04-04,CPT,Charlotte,0.0,22,1445.8181818181818,1399.0,627.3636363636364,2.304593537168526,0.0,,20.0,1449.5,1454.5,-0.0034376074252320385,0.0,0.0
2026-04-04,CPT,Charlotte,1.0,106,1518.3396226415093,1489.0,750.1509433962265,2.024045475124503,0.0,,93.0,1521.5806451612902,1532.763440860215,-0.0072958392670488025,0.0,0.0
2026-04-04,CPT,Charlotte,2.0,110,1855.090909090909,1804.0,1128.6454545454546,1.6436436275181028,0.0,,101.0,1863.0594059405942,1891.970297029703,-0.015280837724829771,0.0,0.0
2026-04-04,CPT,Charlotte,3.0,19,2147.4210526315787,1939.0,1417.2631578947369,1.5151886512180628,0.0,,16.0,2152.125,2142.125,0.004668261656065822,0.0,0.0
2026-04-04,CPT,Dallas/Fort Worth,0.0,24,1195.25,1189.0,553.2083333333334,2.1605784439255853,0.0,,21.0,1198.047619047619,1205.6666666666667,-0.006319364903827237,0.0,0.0
2026-04-04,CPT,Dallas/Fort Worth,1.0,259,1478.1505791505792,1449.0,796.7606177606177,1.8552003527798375,0.10810810810810811,1.0,239.0,1479.1673640167364,1482.3891213389122,-0.0021733546717246947,0.10460251046025104,0.10460251046025104
2026-04-04,CPT,Dallas/Fort Worth,2.0,135,1922.037037037037,1749.0,1190.3407407407408,1.6146948275003732,0.1037037037037037,1.0,118.0,1931.1186440677966,1927.7288135593221,0.0017584581838643277,0.11016949152542373,0.11016949152542373
2026-04-04,CPT,Dallas/Fort Worth,3.0,6,2472.3333333333335,2424.0,1629.6666666666667,1.5170791572918798,0.0,,6.0,2472.3333333333335,2452.3333333333335,0.008155498165012912,0.0,0.0
2026-04-04,CPT,Denver,0.0,8,1332.75,1309.0,559.875,2.380442062960482,0.0,,8.0,1332.75,1344.0,-0.008370535714285714,0.0,0.0
2026-04-04,CPT,Denver,1.0,110,1735.8181818181818,1689.0,805.5909090909091,2.1547142131693278,0.0,,99.0,1743.040404040404,1722.939393939394,0.011666695979973052,0.0,0.0
2026-04-04,CPT,Denver,2.0,48,2251.0833333333335,2194.0,1169.3125,1.925134070946247,0.0,,37.0,2248.189189189189,2254.945945945946,-0.0029964162861217548,0.0,0.0
2026-04-04,CPT,Denver,3.0,4,2499.0,2499.0,1329.0,1.8803611738148984,0.0,,4.0,2499.0,2579.0,-0.031019775106630478,0.0,0.0
2026-04-04,CPT,Houston,0.0,19,1421.1052631578948,1469.0,602.5263157894736,2.358577917540182,0.631578947368421,172.25,16.0,1419.0,1447.75,-0.019858400967017787,0.625,0.625
2026-04-04,CPT,Houston,1.0,397,1397.816120906801,1309.0,784.176322418136,1.7825278332765853,0.5541561712846348,309.8181818181818,340.0,1387.9411764705883,1400.3529411764705,-0.008863311770141876,0.5617647058823529,0.5911764705882353
2026-04-04,CPT,Houston,2.0,262,1886.671755725191,1629.0,1195.9656488549617,1.5775300549238376,0.5877862595419847,239.23876363636364,229.0,1908.8689956331878,1915.113537117904,-0.003260663852918968,0.6026200873362445,0.6462882096069869
2026-04-04,CPT,Houston,3.0,47,2881.127659574468,2539.0,1686.127659574468,1.7087245103977389,0.8085106382978723,58.15183157894737,43.0,2935.046511627907,2945.046511627907,-0.0033955321114682124,0.813953488372093,0.813953488372093
2026-04-04,CPT,Inland Empire,1.0,21,2135.9523809523807,2099.0,785.7619047619048,2.718320101812011,0.0,,19.0,2124.5789473684213,2114.315789473684,0.004854127252813029,0.0,0.0
2026-04-04,CPT,Inland Empire,2.0,7,2473.5714285714284,2479.0,1163.857142857143,2.125322204492451,0.0,,7.0,2473.5714285714284,2496.4285714285716,-0.009155937052932864,0.0,0.0
2026-04-04,CPT,Inland Empire,3.0,2,2875.0,2875.0,1380.0,2.0833333333333335,0.0,,2.0,2875.0,2875.0,0.0,0.0,0.0
2026-04-04,CPT,Los Angeles,0.0,7,2400.4285714285716,2369.0,633.8571428571429,3.787018255578093,0.0,,6.0,2409.0,2360.6666666666665,0.020474442247952623,0.0,0.0
2026-04-04,CPT,Los Angeles,1.0,28,2702.214285714286,2704.0,791.6785714285714,3.413271980872468,0.0,,24.0,2748.3333333333335,2747.0833333333335,0.0004550280600637039,0.0,0.0
2026-04-04,CPT,Los Angeles,2.0,20,3414.75,2997.0,1096.15,3.1152214569173924,0.0,,15.0,3452.6666666666665,3459.3333333333335,-0.0019271535941415407,0.0,0.0
2026-04-04,CPT,Miami/Fort Lauderdale,0.0,5,2367.0,2519.0,665.4,3.557258791704238,1.0,500.0,5.0,2367.0,2367.0,0.0,1.0,1.0
2026-04-04,CPT,Miami/Fort Lauderdale,1.0,59,2475.9491525423728,2459.0,814.9322033898305,3.038227158336973,0.4745762711864407,500.0,51.0,2459.9803921568628,2464.6862745098038,-0.0019093230654181057,0.47058823529411764,0.47058823529411764
2026-04-04,CPT,Miami/Fort Lauderdale,2.0,87,2777.6206896551726,2839.0,1125.6896551724137,2.4674835349977027,0.8620689655172413,500.0,75.0,2773.266666666667,2771.266666666667,0.0007216916452163872,0.88,0.88
2026-04-04,CPT,Miami/Fort Lauderdale,3.0,19,3131.1052631578946,3149.0,1452.7368421052631,2.155314832258532,1.0,500.0,17.0,3121.3529411764707,3125.470588235294,-0.0013174486665537082,1.0,1.0
2026-04-04,CPT,Nashville,0.0,28,1371.857142857143,1329.0,564.0357142857143,2.432216804913569,1.0,1.7857142857142858,27.0,1365.2962962962963,1351.962962962963,0.009862203106593921,1.0,1.0
2026-04-04,CPT,Nashville,1.0,41,1921.9268292682927,1759.0,781.780487804878,2.4583970299191966,0.7560975609756098,1.2580645161290323,37.0,1915.4864864864865,1923.5945945945946,-0.004215081561828231,0.7567567567567568,0.7567567567567568
2026-04-04,CPT,Nashville,2.0,25,3046.2,2429.0,1300.48,2.342365895669291,0.52,1.3076923076923077,19.0,3046.8947368421054,3044.7894736842104,0.0006914314359303289,0.5263157894736842,0.5263157894736842
2026-04-04,CPT,Nashville,3.0,6,2675.6666666666665,2479.0,1413.1666666666667,1.8933836537327513,1.0,1.8333333333333333,5.0,2715.0,2743.0,-0.01020780167699599,1.0,1.0
2026-04-04,CPT,Orange County,1.0,13,2759.153846153846,2789.0,880.0769230769231,3.1351280482475308,0.0,,11.0,2791.7272727272725,2808.3636363636365,-0.005923863783503938,0.0,0.0
2026-04-04,CPT,Orange County,2.0,14,3232.4285714285716,3223.0,1192.142857142857,2.711443978430198,0.0,,10.0,3247.2,3347.1,-0.029846732992740013,0.0,0.0
2026-04-04,CPT,Orlando,0.0,11,1592.6363636363637,1569.0,673.4545454545455,2.364875809935205,1.0,500.0,9.0,1575.6666666666667,1595.6666666666667,-0.012533946104031753,1.0,1.0
2026-04-04,CPT,Orlando,1.0,115,1691.608695652174,1589.0,776.9826086956522,2.1771512987812387,1.0,500.0,101.0,1699.8910891089108,1696.5247524752476,0.001984254358064434,1.0,1.0
2026-04-04,CPT,Orlando,2.0,84,2001.142857142857,1934.0,1101.0714285714287,1.8174505351929937,1.0,500.0,75.0,1981.1333333333334,1979.8,0.0006734687005422188,1.0,1.0
